bank_id,card_no,unique_id,transaction_id,amount,merchant_name,merchant_id,merchant_category,merchant_location,timestamp,Tag(high/low income),Tag (frequent/infrequent buyer),,,
33,**************,10033,11582,552,KFC,9,Restaurant,Chandivali,1455398815,,,,2/13/2016,
0,**************,10000,11583,743,MAKEMYTRIP,8,Travel,Chandivali,1455089397,,,,2/10/2016,
15,**************,10015,11584,1763,LEVIS,3,Fashion,Ghatkopar,1456553357,,,,2/27/2016,
18,**************,10018,11585,1734,Red Chilli,12,Restaurant,Andheri,1454807862,,,,2/7/2016,
46,**************,10046,11586,578,McDonalds,8,Restaurant,Dombivali,1456965149,,,,3/3/2016,
15,**************,10015,11587,1444,Shopclues,8,Ecommerce,wadala,1457233620,,,,3/6/2016,
34,**************,10034,11588,1874,FLIPKART,10,Ecommerce,Panvel,1456921786,,,,3/2/2016,
15,**************,10015,11589,1329,Subway,7,Restaurant,Kalyan,1454530108,,,,2/3/2016,
7,**************,10007,11590,1963,FLIPKART,7,Ecommerce,Matunga,1455028892,,,,2/9/2016,
37,**************,10037,11591,1570,Subway,5,Restaurant,Kalyan,1455164499,,,,2/11/2016,
47,**************,10047,11592,1012,Jabong,7,Ecommerce,Andheri,1456062300,,,,2/21/2016,
45,**************,10045,11593,105,MAKEMYTRIP,11,Travel,Chandivali,1455988510,,,,2/20/2016,
18,**************,10018,11594,1856,Shopclues,5,Ecommerce,wadala,1456356969,,,,2/24/2016,
28,**************,10028,11595,1124,Dominos,8,Restaurant,Kalyan,1456465724,,,,2/26/2016,
42,**************,10042,11596,494,FLIPKART,4,Ecommerce,Kanjurmarg,1457321348,,,,3/7/2016,
27,**************,10027,11597,1391,LEVIS,8,Fashion,Powai,1456143505,,,,2/22/2016,
38,**************,10038,11598,1287,KFC,13,Restaurant,Kalyan,1456867622,,,,3/1/2016,
42,**************,10042,11599,1835,Subway,12,Restaurant,Panvel,1454634606,,,,2/5/2016,
46,**************,10046,11600,550,KFC,11,Restaurant,Ghatkopar,1456856077,,,,3/1/2016,
18,**************,10018,11601,667,KFC,10,Restaurant,Andheri,1455055805,,,,2/9/2016,
33,**************,10033,11602,540,ZARA,13,Fashion,Mulund,1456035898,,,,2/21/2016,
23,**************,10023,11603,1904,McDonalds,7,Restaurant,Dadar,1455730643,,,,2/17/2016,
37,**************,10037,11604,1986,LEVIS,2,Fashion,Panvel,1455731631,,,,2/17/2016,
30,**************,10030,11605,761,Snapdeal,1,Ecommerce,Dadar,1455195869,,,,2/11/2016,
28,**************,10028,11606,932,Subway,7,Restaurant,Andheri,1455596380,,,,2/16/2016,
43,**************,10043,11607,1643,Dominos,11,Restaurant,Matunga,1456547783,,,,2/27/2016,
42,**************,10042,11608,1578,Jabong,6,Ecommerce,Marine lines,1455024251,,,,2/9/2016,
15,**************,10015,11609,1397,Dominos,9,Restaurant,Chandivali,1455611820,,,,2/16/2016,
46,**************,10046,11610,127,Red Chilli,11,Restaurant,Kanjurmarg,1455809717,,,,2/18/2016,
41,**************,10041,11611,1091,McDonalds,5,Restaurant,Matunga,1456076217,,,,2/21/2016,
11,**************,10011,11612,1752,Dominos,1,Restaurant,Andheri,1455318752,,,,2/12/2016,
48,**************,10048,11613,1151,YATRA,11,Travel,Matunga,1457092977,,,,3/4/2016,
36,**************,10036,11614,137,MAKEMYTRIP,14,Travel,Sion,1456189741,,,,2/23/2016,
21,**************,10021,11615,1445,Red Chilli,7,Restaurant,Chandivali,1456492919,,,,2/26/2016,
48,**************,10048,11616,1498,Subway,8,Restaurant,Bhandup,1455121650,,,,2/10/2016,
33,**************,10033,11617,946,LEVIS,13,Fashion,wadala,1456874439,,,,3/1/2016,
3,**************,10003,11618,1603,KFC,6,Restaurant,Dadar,1454464841,,,,2/3/2016,
21,**************,10021,11619,533,FLIPKART,2,Ecommerce,Sakinaka,1454936857,,,,2/8/2016,
16,**************,10016,11620,1185,Shopclues,8,Ecommerce,Kanjurmarg,1456268210,,,,2/23/2016,
22,**************,10022,11621,648,Subway,8,Restaurant,Sion,1454590111,,,,2/4/2016,
37,**************,10037,11622,317,KFC,3,Restaurant,Sakinaka,1457239334,,,,3/6/2016,
27,**************,10027,11623,1275,Travel Triangle,13,Travel,Powai,1457218032,,,,3/5/2016,
4,**************,10004,11624,1120,Subway,11,Restaurant,Panvel,1456202712,,,,2/23/2016,
22,**************,10022,11625,1582,ZARA,9,Fashion,Powai,1456823817,,,,3/1/2016,
50,**************,10050,11626,956,Snapdeal,15,Ecommerce,wadala,1455710087,,,,2/17/2016,
19,**************,10019,11627,1846,ZARA,5,Fashion,Chandivali,1455892851,,,,2/19/2016,
8,**************,10008,11628,336,Adoro,12,Fashion,Colaba,1455761276,,,,2/18/2016,
27,**************,10027,11629,1562,FLIPKART,1,Ecommerce,Andheri,1456173381,,,,2/22/2016,
21,**************,10021,11630,1611,Dominos,9,Restaurant,Chandivali,1456859057,,,,3/1/2016,
35,**************,10035,11631,974,Subway,9,Restaurant,Matunga,1454795657,,,,2/6/2016,
38,**************,10038,11632,1445,Subway,14,Restaurant,Andheri,1457206204,,,,3/5/2016,
37,**************,10037,11633,1642,Shopclues,10,Ecommerce,Matunga,1454411226,,,,2/2/2016,
37,**************,10037,11634,1423,Dominos,8,Restaurant,Powai,1456045576,,,,2/21/2016,
20,**************,10020,11635,1452,Red Chilli,13,Restaurant,Dadar,1454453146,,,,2/2/2016,
8,**************,10008,11636,1606,Jabong,7,Ecommerce,Bhandup,1456416902,,,,2/25/2016,
4,**************,10004,11637,262,ZARA,5,Fashion,Santa cruz,1457200598,,,,3/5/2016,
20,**************,10020,11638,253,Jabong,1,Ecommerce,Powai,1454836368,,,,2/7/2016,
8,**************,10008,11639,606,Adoro,13,Fashion,wadala,1455699680,,,,2/17/2016,
16,**************,10016,11640,1197,Dominos,1,Restaurant,Kalyan,1457067138,,,,3/4/2016,
9,**************,10009,11641,122,McDonalds,2,Restaurant,Mulund,1455598015,,,,2/16/2016,
29,**************,10029,11642,1836,Red Chilli,11,Restaurant,Panvel,1455563741,,,,2/15/2016,
27,**************,10027,11643,1053,KFC,9,Restaurant,Panvel,1456562734,,,,2/27/2016,
14,**************,10014,11644,694,McDonalds,5,Restaurant,Andheri,1455912708,,,,2/19/2016,
47,**************,10047,11645,1840,Red Chilli,11,Restaurant,Andheri,1456348855,,,,2/24/2016,
5,**************,10005,11646,659,Shopclues,12,Ecommerce,Ghatkopar,1455892452,,,,2/19/2016,
34,**************,10034,11647,770,Travel Triangle,10,Travel,Matunga,1457082812,,,,3/4/2016,
47,**************,10047,11648,1028,MAKEMYTRIP,1,Travel,Dombivali,1456130765,,,,2/22/2016,
8,**************,10008,11649,387,Adoro,13,Fashion,wadala,1455272381,,,,2/12/2016,
1,**************,10001,11650,868,Shopclues,11,Ecommerce,Santa cruz,1457357385,,,,3/7/2016,
46,**************,10046,11651,199,Jabong,11,Ecommerce,Kanjurmarg,1456416861,,,,2/25/2016,
47,**************,10047,11652,442,MAKEMYTRIP,2,Travel,Santa cruz,1455177581,,,,2/11/2016,
14,**************,10014,11653,229,ZARA,15,Fashion,Sakinaka,1456316108,,,,2/24/2016,
27,**************,10027,11654,1464,FLIPKART,7,Ecommerce,wadala,1455325278,,,,2/13/2016,
26,**************,10026,11655,1078,FLIPKART,11,Ecommerce,Sion,1457228361,,,,3/6/2016,
8,**************,10008,11656,1802,McDonalds,7,Restaurant,Andheri,1457073339,,,,3/4/2016,
20,**************,10020,11657,459,Dominos,12,Restaurant,Sion,1456120471,,,,2/22/2016,
1,**************,10001,11658,414,ZARA,11,Fashion,Colaba,1455451565,,,,2/14/2016,
21,**************,10021,11659,840,Adoro,4,Fashion,Sakinaka,1456154763,,,,2/22/2016,
49,**************,10049,11660,1928,YATRA,4,Travel,Panvel,1456347592,,,,2/24/2016,
20,**************,10020,11661,1784,Red Chilli,7,Restaurant,Matunga,1455446769,,,,2/14/2016,
47,**************,10047,11662,771,Shopclues,13,Ecommerce,Mulund,1456032263,,,,2/21/2016,
50,**************,10050,11663,1244,Jabong,14,Ecommerce,Kanjurmarg,1454337085,,,,2/1/2016,
31,**************,10031,11664,1936,Red Chilli,1,Restaurant,Sakinaka,1455164119,,,,2/11/2016,
23,**************,10023,11665,1544,Red Chilli,10,Restaurant,wadala,1455409313,,,,2/14/2016,
5,**************,10005,11666,1339,KFC,5,Restaurant,Andheri,1454549045,,,,2/4/2016,
15,**************,10015,11667,954,FLIPKART,5,Ecommerce,Mulund,1455537011,,,,2/15/2016,
4,**************,10004,11668,1813,Shopclues,2,Ecommerce,Andheri,1455918719,,,,2/19/2016,
24,**************,10024,11669,1594,Travel Triangle,9,Travel,Sion,1455974590,,,,2/20/2016,
30,**************,10030,11670,1720,Travel Triangle,15,Travel,Mulund,1457096359,,,,3/4/2016,
7,**************,10007,11671,210,Red Chilli,12,Restaurant,Panvel,1456488901,,,,2/26/2016,
7,**************,10007,11672,1159,MAKEMYTRIP,11,Travel,Andheri,1457163464,,,,3/5/2016,
37,**************,10037,11673,382,KFC,7,Restaurant,Ghatkopar,1456192516,,,,2/23/2016,
4,**************,10004,11674,472,ZARA,10,Fashion,Powai,1456066177,,,,2/21/2016,
12,**************,10012,11675,512,YATRA,9,Travel,Marine lines,1456132718,,,,2/22/2016,
7,**************,10007,11676,671,Snapdeal,6,Ecommerce,Colaba,1454509429,,,,2/3/2016,
42,**************,10042,11677,982,McDonalds,4,Restaurant,Bhandup,1454462650,,,,2/3/2016,
19,**************,10019,11678,1851,Travel Triangle,6,Travel,Panvel,1455322981,,,,2/13/2016,
43,**************,10043,11679,590,Dominos,6,Restaurant,Chandivali,1456374627,,,,2/25/2016,
17,**************,10017,11680,1412,Snapdeal,1,Ecommerce,Matunga,1456295271,,,,2/24/2016,
28,**************,10028,11681,1846,KFC,2,Restaurant,Andheri,1456724134,,,,2/29/2016,
35,**************,10035,11682,163,Jabong,4,Ecommerce,Panvel,1455270797,,,,2/12/2016,
13,**************,10013,11683,1609,Jabong,7,Ecommerce,Kanjurmarg,1455298284,,,,2/12/2016,
20,**************,10020,11684,915,LEVIS,1,Fashion,Dombivali,1456707580,,,,2/29/2016,
9,**************,10009,11685,1125,Red Chilli,14,Restaurant,Powai,1456874167,,,,3/1/2016,
4,**************,10004,11686,1530,Snapdeal,6,Ecommerce,Chandivali,1456220384,,,,2/23/2016,
19,**************,10019,11687,1517,MAKEMYTRIP,9,Travel,Ghatkopar,1456033769,,,,2/21/2016,
22,**************,10022,11688,1795,YATRA,9,Travel,Mulund,1455853702,,,,2/19/2016,
25,**************,10025,11689,1209,Adoro,11,Fashion,Matunga,1454807449,,,,2/7/2016,
0,**************,10000,11690,295,MAKEMYTRIP,9,Travel,Marine lines,1455526369,,,,2/15/2016,
35,**************,10035,11691,356,McDonalds,5,Restaurant,Bhandup,1454689792,,,,2/5/2016,
44,**************,10044,11692,1912,Shopclues,1,Ecommerce,Colaba,1456543076,,,,2/27/2016,
8,**************,10008,11693,1377,FLIPKART,12,Ecommerce,Ghatkopar,1454938637,,,,2/8/2016,
29,**************,10029,11694,681,Red Chilli,2,Restaurant,Dombivali,1455152376,,,,2/11/2016,
42,**************,10042,11695,1439,Red Chilli,14,Restaurant,Marine lines,1457147049,,,,3/5/2016,
28,**************,10028,11696,150,ZARA,9,Fashion,Bhandup,1455185687,,,,2/11/2016,
26,**************,10026,11697,1970,MAKEMYTRIP,2,Travel,Sakinaka,1455866847,,,,2/19/2016,
47,**************,10047,11698,223,FLIPKART,13,Ecommerce,Kanjurmarg,1454664292,,,,2/5/2016,
41,**************,10041,11699,857,Snapdeal,3,Ecommerce,Powai,1457068857,,,,3/4/2016,
7,**************,10007,11700,360,MAKEMYTRIP,8,Travel,Dadar,1456631832,,,,2/28/2016,
19,**************,10019,11701,902,McDonalds,12,Restaurant,Colaba,1456468352,,,,2/26/2016,
43,**************,10043,11702,1021,McDonalds,12,Restaurant,Andheri,1456683343,,,,2/28/2016,
24,**************,10024,11703,571,Snapdeal,15,Ecommerce,Chandivali,1454942053,,,,2/8/2016,
23,**************,10023,11704,1024,KFC,14,Restaurant,Powai,1455606415,,,,2/16/2016,
39,**************,10039,11705,607,Adoro,2,Fashion,Panvel,1456029583,,,,2/21/2016,
42,**************,10042,11706,512,Adoro,8,Fashion,Kanjurmarg,1456666221,,,,2/28/2016,
5,**************,10005,11707,366,Shopclues,3,Ecommerce,Dadar,1456359878,,,,2/25/2016,
6,**************,10006,11708,679,Subway,9,Restaurant,Dadar,1457179994,,,,3/5/2016,
2,**************,10002,11709,837,YATRA,3,Travel,Colaba,1456068475,,,,2/21/2016,
20,**************,10020,11710,1096,Shopclues,14,Ecommerce,Chandivali,1454798012,,,,2/6/2016,
37,**************,10037,11711,815,Shopclues,1,Ecommerce,wadala,1456268980,,,,2/23/2016,
37,**************,10037,11712,1745,Adoro,9,Fashion,Ghatkopar,1456298067,,,,2/24/2016,
44,**************,10044,11713,1278,Snapdeal,7,Ecommerce,Dombivali,1454445565,,,,2/2/2016,
0,**************,10000,11714,556,KFC,11,Restaurant,Ghatkopar,1456069032,,,,2/21/2016,
9,**************,10009,11715,1631,McDonalds,4,Restaurant,Bhandup,1457114726,,,,3/4/2016,
0,**************,10000,11716,699,MAKEMYTRIP,9,Travel,Colaba,1455284663,,,,2/12/2016,
40,**************,10040,11717,841,Adoro,1,Fashion,Panvel,1455636155,,,,2/16/2016,
39,**************,10039,11718,368,Snapdeal,1,Ecommerce,Panvel,1455712639,,,,2/17/2016,
8,**************,10008,11719,1404,YATRA,7,Travel,Dadar,1454896582,,,,2/8/2016,
19,**************,10019,11720,1017,Dominos,6,Restaurant,Marine lines,1456658825,,,,2/28/2016,
26,**************,10026,11721,420,Shopclues,6,Ecommerce,Kalyan,1455478925,,,,2/14/2016,
44,**************,10044,11722,1929,McDonalds,10,Restaurant,Dombivali,1455883566,,,,2/19/2016,
38,**************,10038,11723,556,Shopclues,10,Ecommerce,Dadar,1456815418,,,,3/1/2016,
11,**************,10011,11724,182,LEVIS,12,Fashion,Sakinaka,1456160001,,,,2/22/2016,
44,**************,10044,11725,1501,FLIPKART,8,Ecommerce,Sion,1456094624,,,,2/21/2016,
7,**************,10007,11726,614,Travel Triangle,13,Travel,wadala,1455307046,,,,2/12/2016,
38,**************,10038,11727,427,FLIPKART,4,Ecommerce,Matunga,1456112659,,,,2/22/2016,
3,**************,10003,11728,823,Snapdeal,2,Ecommerce,wadala,1454936567,,,,2/8/2016,
0,**************,10000,11729,1386,Subway,8,Restaurant,Kalyan,1455647012,,,,2/16/2016,
45,**************,10045,11730,1184,Dominos,13,Restaurant,wadala,1455786780,,,,2/18/2016,
10,**************,10010,11731,443,Shopclues,11,Ecommerce,Mulund,1456086156,,,,2/21/2016,
48,**************,10048,11732,315,ZARA,10,Fashion,Bhandup,1456066456,,,,2/21/2016,
18,**************,10018,11733,1709,Shopclues,1,Ecommerce,Andheri,1455186664,,,,2/11/2016,
7,**************,10007,11734,903,Red Chilli,12,Restaurant,Bhandup,1454416069,,,,2/2/2016,
28,**************,10028,11735,1458,ZARA,6,Fashion,Bhandup,1454763883,,,,2/6/2016,
23,**************,10023,11736,1375,Shopclues,6,Ecommerce,Colaba,1455048703,,,,2/9/2016,
1,**************,10001,11737,1943,YATRA,5,Travel,Panvel,1456599108,,,,2/27/2016,
23,**************,10023,11738,1914,YATRA,11,Travel,wadala,1454637989,,,,2/5/2016,
43,**************,10043,11739,1900,Red Chilli,11,Restaurant,Ghatkopar,1456116882,,,,2/22/2016,
39,**************,10039,11740,822,MAKEMYTRIP,12,Travel,Dadar,1454880752,,,,2/7/2016,
42,**************,10042,11741,1522,LEVIS,11,Fashion,Panvel,1456475634,,,,2/26/2016,
20,**************,10020,11742,1995,Shopclues,13,Ecommerce,Mulund,1455968841,,,,2/20/2016,
24,**************,10024,11743,260,Jabong,7,Ecommerce,Kalyan,1457297440,,,,3/6/2016,
41,**************,10041,11744,744,Red Chilli,3,Restaurant,Dombivali,1454682134,,,,2/5/2016,
20,**************,10020,11745,505,Snapdeal,13,Ecommerce,wadala,1454876582,,,,2/7/2016,
37,**************,10037,11746,323,Shopclues,12,Ecommerce,Marine lines,1457343881,,,,3/7/2016,
32,**************,10032,11747,1596,YATRA,10,Travel,Mulund,1455104636,,,,2/10/2016,
23,**************,10023,11748,1827,KFC,3,Restaurant,Ghatkopar,1456562536,,,,2/27/2016,
30,**************,10030,11749,572,Jabong,11,Ecommerce,Panvel,1455894799,,,,2/19/2016,
24,**************,10024,11750,268,KFC,13,Restaurant,Kalyan,1455687137,,,,2/17/2016,
19,**************,10019,11751,1175,FLIPKART,4,Ecommerce,Matunga,1456504855,,,,2/26/2016,
10,**************,10010,11752,1794,MAKEMYTRIP,14,Travel,Dombivali,1455490074,,,,2/14/2016,
15,**************,10015,11753,990,FLIPKART,5,Ecommerce,Sakinaka,1457356080,,,,3/7/2016,
31,**************,10031,11754,1692,Subway,8,Restaurant,Dombivali,1455551909,,,,2/15/2016,
47,**************,10047,11755,1255,Dominos,14,Restaurant,Panvel,1456279972,,,,2/24/2016,
48,**************,10048,11756,939,Subway,6,Restaurant,Dombivali,1456102817,,,,2/22/2016,
26,**************,10026,11757,1587,McDonalds,4,Restaurant,Marine lines,1455127039,,,,2/10/2016,
15,**************,10015,11758,1256,Travel Triangle,9,Travel,Mulund,1457077148,,,,3/4/2016,
7,**************,10007,11759,1103,Dominos,4,Restaurant,Mulund,1457139786,,,,3/5/2016,
14,**************,10014,11760,972,Travel Triangle,5,Travel,Powai,1454783021,,,,2/6/2016,
35,**************,10035,11761,409,MAKEMYTRIP,14,Travel,Mulund,1456377019,,,,2/25/2016,
28,**************,10028,11762,120,FLIPKART,12,Ecommerce,Chandivali,1455898987,,,,2/19/2016,
48,**************,10048,11763,175,FLIPKART,3,Ecommerce,Sion,1455190783,,,,2/11/2016,
45,**************,10045,11764,1247,YATRA,4,Travel,Mulund,1454912334,,,,2/8/2016,
50,**************,10050,11765,538,LEVIS,7,Fashion,Sakinaka,1454458973,,,,2/3/2016,
0,**************,10000,11766,1565,Travel Triangle,1,Travel,Ghatkopar,1456985975,,,,3/3/2016,
21,**************,10021,11767,1133,McDonalds,2,Restaurant,Andheri,1456544555,,,,2/27/2016,
27,**************,10027,11768,533,LEVIS,4,Fashion,Matunga,1454965021,,,,2/8/2016,
45,**************,10045,11769,828,Shopclues,11,Ecommerce,Santa cruz,1454545177,,,,2/4/2016,
9,**************,10009,11770,785,Dominos,7,Restaurant,Dadar,1456811439,,,,3/1/2016,
33,**************,10033,11771,218,Subway,9,Restaurant,Sion,1456857267,,,,3/1/2016,
22,**************,10022,11772,749,Jabong,15,Ecommerce,Marine lines,1456057366,,,,2/21/2016,
31,**************,10031,11773,536,KFC,2,Restaurant,Bhandup,1454607393,,,,2/4/2016,
49,**************,10049,11774,602,FLIPKART,6,Ecommerce,Kanjurmarg,1455285108,,,,2/12/2016,
45,**************,10045,11775,1778,KFC,9,Restaurant,Matunga,1455629338,,,,2/16/2016,
19,**************,10019,11776,713,Jabong,1,Ecommerce,Kalyan,1454678094,,,,2/5/2016,
40,**************,10040,11777,379,FLIPKART,6,Ecommerce,Mulund,1456473196,,,,2/26/2016,
23,**************,10023,11778,962,MAKEMYTRIP,5,Travel,Sakinaka,1455192411,,,,2/11/2016,
6,**************,10006,11779,1327,KFC,4,Restaurant,Matunga,1455467637,,,,2/14/2016,
13,**************,10013,11780,751,Shopclues,6,Ecommerce,Bhandup,1455429511,,,,2/14/2016,
29,**************,10029,11781,1526,Travel Triangle,13,Travel,Chandivali,1455164806,,,,2/11/2016,
27,**************,10027,11782,1333,Dominos,15,Restaurant,Dadar,1454736329,,,,2/6/2016,
27,**************,10027,11783,1021,Adoro,13,Fashion,Sion,1454560129,,,,2/4/2016,
31,**************,10031,11784,1067,Subway,9,Restaurant,Bhandup,1456384102,,,,2/25/2016,
17,**************,10017,11785,189,Dominos,8,Restaurant,Dadar,1455053567,,,,2/9/2016,
0,**************,10000,11786,461,Snapdeal,8,Ecommerce,Matunga,1455520077,,,,2/15/2016,
2,**************,10002,11787,355,MAKEMYTRIP,5,Travel,Andheri,1456143618,,,,2/22/2016,
38,**************,10038,11788,909,LEVIS,11,Fashion,Marine lines,1454828042,,,,2/7/2016,
50,**************,10050,11789,1953,Dominos,13,Restaurant,Sion,1456334102,,,,2/24/2016,
22,**************,10022,11790,1631,YATRA,15,Travel,Sakinaka,1454380972,,,,2/2/2016,
3,**************,10003,11791,1503,Subway,11,Restaurant,Dadar,1455234314,,,,2/11/2016,
38,**************,10038,11792,742,YATRA,4,Travel,Matunga,1455868788,,,,2/19/2016,
36,**************,10036,11793,1866,MAKEMYTRIP,15,Travel,Panvel,1455839223,,,,2/18/2016,
6,**************,10006,11794,521,Adoro,4,Fashion,Dombivali,1454640879,,,,2/5/2016,
37,**************,10037,11795,714,Snapdeal,10,Ecommerce,Chandivali,1454704900,,,,2/5/2016,
1,**************,10001,11796,404,ZARA,8,Fashion,Sion,1456732586,,,,2/29/2016,
13,**************,10013,11797,1526,FLIPKART,4,Ecommerce,Bhandup,1456164705,,,,2/22/2016,
6,**************,10006,11798,1027,FLIPKART,1,Ecommerce,Matunga,1455773036,,,,2/18/2016,
35,**************,10035,11799,1366,Red Chilli,8,Restaurant,Mulund,1456859025,,,,3/1/2016,
35,**************,10035,11800,1252,Shopclues,2,Ecommerce,Bhandup,1456006578,,,,2/20/2016,
26,**************,10026,11801,1049,LEVIS,10,Fashion,Kalyan,1456031589,,,,2/21/2016,
12,**************,10012,11802,1930,Snapdeal,5,Ecommerce,Dadar,1455439615,,,,2/14/2016,
20,**************,10020,11803,969,FLIPKART,3,Ecommerce,Colaba,1456483426,,,,2/26/2016,
3,**************,10003,11804,468,Snapdeal,11,Ecommerce,wadala,1456091713,,,,2/21/2016,
42,**************,10042,11805,360,MAKEMYTRIP,2,Travel,Dombivali,1454525812,,,,2/3/2016,
28,**************,10028,11806,637,KFC,6,Restaurant,Kanjurmarg,1456481770,,,,2/26/2016,
38,**************,10038,11807,762,Shopclues,10,Ecommerce,Kalyan,1456058105,,,,2/21/2016,
